Latitude,Longitude
46.89089967992081,-0.2281449957953079
44.06387009791222,5.125935550257754
48.5971210147658,2.6842089156214604
47.740027268915824,5.324013449586655
48.0769496367104,-2.083876632259861
48.05766633088167,2.3660932106491384
42.34775919905065,-2.497177901278401
50.29165196228751,2.8072066714214863
46.78261483837545,4.412678863556083
47.96728815782985,2.962403071359728
48.35725138778472,3.040815087456565
47.142009750323574,1.8397023399157613
49.30351556134658,4.476005615985027
49.204703112315535,6.289949876461382
46.57382405511878,-1.7357063870559477
45.482686146046944,6.246556081971079
47.56219524091737,2.783945475033774
45.2214097668156,3.382549849121599
46.99726804804645,5.439103851807152
48.799490115746266,-3.077076693370648
44.16626936494342,-1.036209589812365
49.49525190944626,5.8665554398099715
45.12117481372524,3.8934136012883833
43.32949231754567,-1.388311175272849
49.00403478578381,5.958836401488684
45.52397720644436,6.729177465584259
50.47616727322075,4.152005497759205
50.497398824054684,5.049253862421441
44.400300521190424,0.2732281308624911
50.73807323556488,5.961933302238426
44.764905069313166,7.318608420196025
47.14950924421975,-2.06345731842323
43.76896064488943,5.713823952342729
45.74238234837534,0.4154402659276872
47.92462637952332,-1.742631781823675
44.51750910302166,6.0302511116477575
48.08224525723637,-1.3032570756544888
48.01586886036483,7.53896667762227
50.53840171985264,7.59614884533061
47.34946763154894,2.8603578899436917
49.73279259445399,1.4463687573513768
47.69058345612458,2.6325639752467387
49.563510041082985,1.989132180317425
50.93499409635051,5.137075038111037
47.48504247599173,-0.4363282116428371
49.35440725083769,6.066809011282238
48.90930961091584,5.127333796894678
48.42131056131867,6.5755269235008615
44.84742068674853,0.9812151505725016
42.41431133279587,-1.3302765271940755
48.952760544040544,2.568296912509205
47.222659912184405,5.706314062194501
45.57808913446374,8.180887581004395
50.78645799456787,2.9352406106078703
44.72972912079793,7.06442366250327
48.09313410120595,-2.52765189554487
45.29805290282708,1.4416769705678396
49.33082294852894,3.7157142405315593
48.89864531539046,2.287231871843068
46.376280982323664,8.070051321484906
48.39116992193097,8.021351127963834
46.02634745934419,4.071418770170501
46.67074571326506,-0.9705365141586896
44.815435965338,-0.3479373390624074
47.58058779259585,6.548776624220347
49.46718581835277,1.309967034826351
47.09921412688418,5.880012423248319
47.66779506456332,-1.0625179427628315
46.42496606985501,-0.0253668690207042
43.62661330816898,1.988422026521172
45.133623835897595,4.817189807903198
43.79245310493254,3.913644289271964
48.85128660551409,-1.5559533558593244
43.048947242615334,2.6614504155936354
50.95948849864739,2.6389150948307982
50.833634324367566,6.266406146359776
43.3196841621211,6.016644707878264
49.3784792402638,3.4548750920197744
48.578436769063174,-3.0730492602695687
47.68312443539249,6.813221804755795
45.8487751521813,8.193543413164031
44.79919242725805,-0.5902883881130387
46.27484063929564,2.3447128643298756
45.32010135496114,-0.6003189430324412
47.49136295886633,-0.54584237820802
46.27924920375701,6.167980355135439
44.420944434519015,2.0494626375427716
45.67458222636843,8.191113040854345
44.50903783952822,8.040157450840859
45.285332249303224,2.281214777011515
48.80454689375367,0.0693304308390763
49.15608953122465,-0.285484859451369
43.839327132910675,1.442136956972413
43.70082867624093,-0.9065052358827236
49.62628162486063,5.059604083198854
47.58642881184707,4.092748748062727
44.15322592537875,7.911091033870264
44.66986579707075,2.1711837143167445
43.65017388296353,7.024290981594925
46.90561564668026,3.8311631196186817
45.095437858766005,0.8575576097498967
43.917377458864834,4.189511679970892
43.27843927216179,-4.044297291933406
42.47914868504308,-3.131762381990928
49.36909339702391,6.102028653759865
46.11031172280498,4.860177220312957
46.870697312941445,0.2234123232590521
48.8190543892651,1.7452538425001531
47.43094781544985,-1.41316492917161
49.239178803849825,6.891016916138872
47.29276174124285,2.111311776003138
49.54387616811951,3.673460897875284
44.70348229348524,-0.5051929766106342
49.21733403348088,1.643134926725276
49.69013314810868,1.4029038264116238
42.72595300207306,-3.021111946904564
45.92727301937503,4.656915782143727
50.92796507740468,5.926111935667725
50.86740294976833,0.0002328878731914
44.38203493248904,3.984510226555471
49.873926532800866,1.9740625427596985
43.325162608960774,2.753836067340532
45.11319809008144,5.667837236432485
43.27056434597189,-0.2596932622790548
48.54326400124993,7.582206007353706
50.48996481794554,3.274965995264763
46.18168839812732,-0.3217092559136798
43.1095659473154,-0.2292162596763445
49.04744020718355,0.8379784170694302
50.53844997505117,2.9478085354153416
